0.2178,-17.57265,0,-19.97872,,,0.2178,-17.98964,0,-20.75231
0.31187,-17.54895,0,-19.97755,,,0.31187,-18.03228,0,-20.75113
0.40593,-17.50021,0,-19.97637,,,0.40593,-18.13535,0,-20.74996
0.5,-17.46495,0,-19.9752,,,0.5,-18.09195,0,-20.74878
0.62374,-17.46495,0,-19.97402,,,0.62374,-18.09195,0,-20.74761
0.7178,-17.50021,0,-19.97285,,,0.7178,-18.13535,0,-20.74643
0.81187,-17.54895,0,-19.97167,,,0.81187,-18.03228,0,-20.74526
0.90593,-17.57265,0,-19.9705,,,0.90593,-17.98964,0,-20.74408
1,-17.58117,0,-19.96932,,,1,-18.00428,0,-20.74291
0,--,0,-19.96815,,,0,--,0,-20.74173
0,-17.47564,0,-19.96697,,,0,-17.98653,0,-20.74056
0.12374,-17.47564,0,-19.9658,,,0.12374,-17.98653,0,-20.73938
0.2178,-17.57096,0,-19.96462,,,0.2178,-17.94384,0,-20.73821
0.31187,-17.54876,0,-19.96345,,,0.31187,-17.95913,0,-20.73703
0.40593,-17.49964,0,-19.96228,,,0.40593,-17.97998,0,-20.73586
0.5,-17.43305,0,-19.9611,,,0.5,-18.04743,0,-20.73468
0.62374,-17.43305,0,-19.95993,,,0.62374,-18.04743,0,-20.73351
0.7178,-17.49964,0,-19.95875,,,0.7178,-17.97998,0,-20.73233
0.81187,-17.54876,0,-19.95758,,,0.81187,-17.95913,0,-20.73116
0.90593,-17.57096,0,-19.9564,,,0.90593,-17.94384,0,-20.72998
1,-17.47564,0,-19.95523,,,1,-17.98653,0,-20.72881
0,--,0,-19.95405,,,0,--,0,-20.72763
0,-17.47431,0,-19.95288,,,0,-17.9523,0,-20.72646
0.12374,-17.47431,0,-19.9517,,,0.12374,-17.9523,0,-20.72528
0.2178,-17.4659,0,-19.95053,,,0.2178,-17.9409,0,-20.72411
0.31187,-17.54261,0,-19.94935,,,0.31187,-17.90996,0,-20.72293
0.40593,-17.49167,0,-19.94818,,,0.40593,-17.97679,0,-20.72176
0.5,-17.42973,0,-19.947,,,0.5,-18.02267,0,-20.72058
0.62374,-17.42973,0,-19.94583,,,0.62374,-18.02267,0,-20.71941
0.7178,-17.49167,0,-19.94465,,,0.7178,-17.97679,0,-20.71823
0.81187,-17.54261,0,-19.94348,,,0.81187,-17.90996,0,-20.71706
0.90593,-17.4659,0,-19.9423,,,0.90593,-17.9409,0,-20.71588
1,-17.47431,0,-19.94113,,,1,-17.9523,0,-20.71471
0,--,0,-19.93995,,,0,--,0,-20.71353
0,-17.43599,0,-19.93878,,,0,-17.92795,0,-20.71236
0.12374,-17.43599,0,-19.9376,,,0.12374,-17.92795,0,-20.71119
0.2178,-17.46457,0,-19.93643,,,0.2178,-17.89723,0,-20.71001
0.31187,-17.54068,0,-19.93525,,,0.31187,-17.89916,0,-20.70884
0.40593,-17.49017,0,-19.93408,,,0.40593,-17.91151,0,-20.70766
0.5,-17.42794,0,-19.9329,,,0.5,-17.87148,0,-20.70649
0.62374,-17.42794,0,-19.93173,,,0.62374,-17.87148,0,-20.70531
0.7178,-17.49017,0,-19.93055,,,0.7178,-17.91151,0,-20.70414
0.81187,-17.54068,0,-19.92938,,,0.81187,-17.89916,0,-20.70296
0.90593,-17.46457,0,-19.9282,,,0.90593,-17.89723,0,-20.70179
1,-17.43599,0,-19.92703,,,1,-17.92795,0,-20.70061
0,--,0,-19.92585,,,0,--,0,-20.69944
0,-17.43297,0,-19.92468,,,0,-17.81069,0,-20.69826
0.12374,-17.43297,0,-19.92351,,,0.12374,-17.81069,0,-20.69709
0.2178,-17.4595,0,-19.92233,,,0.2178,-17.84811,0,-20.69591
0.31187,-17.43627,0,-19.92116,,,0.31187,-17.88329,0,-20.69474
0.40593,-17.3869,0,-19.91998,,,0.40593,-17.85927,0,-20.69356
0.5,-17.42682,0,-19.91881,,,0.5,-17.80563,0,-20.69239
0.62374,-17.42682,0,-19.91763,,,0.62374,-17.80563,0,-20.69121
0.7178,-17.3869,0,-19.91646,,,0.7178,-17.85927,0,-20.69004
0.81187,-17.43627,0,-19.91528,,,0.81187,-17.88329,0,-20.68886
0.90593,-17.4595,0,-19.91411,,,0.90593,-17.84811,0,-20.68769
1,-17.43297,0,-19.91293,,,1,-17.81069,0,-20.68651
0,--,0,-19.91176,,,0,--,0,-20.68534
0,-17.3115,0,-19.91058,,,0,-17.78193,0,-20.68416
0.12374,-17.3115,0,-19.90941,,,0.12374,-17.78193,0,-20.68299
0.2178,-17.45907,0,-19.90823,,,0.2178,-17.81146,0,-20.68181
0.31187,-17.43496,0,-19.90706,,,0.31187,-17.86074,0,-20.68064
0.40593,-17.38451,0,-19.90588,,,0.40593,-17.83244,0,-20.67946
0.5,-17.42187,0,-19.90471,,,0.5,-17.79611,0,-20.67829
0.62374,-17.42187,0,-19.90353,,,0.62374,-17.79611,0,-20.67711
0.7178,-17.38451,0,-19.90236,,,0.7178,-17.83244,0,-20.67594
0.81187,-17.43496,0,-19.90118,,,0.81187,-17.86074,0,-20.67476
0.90593,-17.45907,0,-19.90001,,,0.90593,-17.81146,0,-20.67359
1,-17.3115,0,-19.89883,,,1,-17.78193,0,-20.67241
0,--,0,-19.89766,,,0,--,0,-20.67124
0,-17.31128,0,-19.89648,,,0,-17.76076,0,-20.67006
0.12374,-17.31128,0,-19.89531,,,0.12374,-17.76076,0,-20.66889
0.2178,-17.30141,0,-19.89413,,,0.2178,-17.77382,0,-20.66771
0.31187,-17.27153,0,-19.89296,,,0.31187,-17.74794,0,-20.66654
0.40593,-17.37254,0,-19.89178,,,0.40593,-17.72988,0,-20.66536
0.5,-17.41934,0,-19.89061,,,0.5,-17.77918,0,-20.66419
0.62374,-17.41934,0,-19.88943,,,0.62374,-17.77918,0,-20.66301
0.7178,-17.37254,0,-19.88826,,,0.7178,-17.72988,0,-20.66184
0.81187,-17.27153,0,-19.88708,,,0.81187,-17.74794,0,-20.66066
0.90593,-17.30141,0,-19.88591,,,0.90593,-17.77382,0,-20.65949
1,-17.31128,0,-19.88474,,,1,-17.76076,0,-20.65831
0,--,0,-19.88356,,,0,--,0,-20.65714
0,-17.30764,0,-19.88239,,,0,-17.72403,0,-20.65596
0.12374,-17.30764,0,-19.88121,,,0.12374,-17.72403,0,-20.65479
0.2178,-17.30119,0,-19.88004,,,0.2178,-17.72384,0,-20.65361
0.31187,-17.27058,0,-19.87886,,,0.31187,-17.69363,0,-20.65244
0.40593,-17.33792,0,-19.87769,,,0.40593,-17.7053,0,-20.65126
0.5,-17.41855,0,-19.87651,,,0.5,-17.77004,0,-20.65009
0.62374,-17.41855,0,-19.87534,,,0.62374,-17.77004,0,-20.64891
0.7178,-17.33792,0,-19.87416,,,0.7178,-17.7053,0,-20.64774
0.81187,-17.27058,0,-19.87299,,,0.81187,-17.69363,0,-20.64656
0.90593,-17.30119,0,-19.87181,,,0.90593,-17.72384,0,-20.64539
1,-17.30764,0,-19.87064,,,1,-17.72403,0,-20.64421
0,--,0,-19.86946,,,0,--,0,-20.64304
0,-17.30753,0,-19.86829,,,0,-17.65466,0,-20.64186
0.12374,-17.30753,0,-19.86711,,,0.12374,-17.65466,0,-20.64069
0.2178,-17.26113,0,-19.86594,,,0.2178,-17.66356,0,-20.63951
0.31187,-17.25975,0,-19.86476,,,0.31187,-17.63992,0,-20.63834
0.40593,-17.33629,0,-19.86359,,,0.40593,-17.69543,0,-20.63716
0.5,-17.4179,0,-19.86241,,,0.5,-17.72667,0,-20.63599
0.62374,-17.4179,0,-19.86124,,,0.62374,-17.72667,0,-20.63481
0.7178,-17.33629,0,-19.86006,,,0.7178,-17.69543,0,-20.63364
0.81187,-17.25975,0,-19.85889,,,0.81187,-17.63992,0,-20.63246
0.90593,-17.26113,0,-19.85771,,,0.90593,-17.66356,0,-20.63129
1,-17.30753,0,-19.85654,,,1,-17.65466,0,-20.63011
0,--,0,-19.85536,,,0,--,0,-20.62894
0,-17.30456,0,-19.85419,,,0,-17.61045,0,-20.62776
0.12374,-17.30456,0,-19.85301,,,0.12374,-17.61045,0,-20.62659
0.2178,-17.13525,0,-19.85184,,,0.2178,-17.64013,0,-20.62541
0.31187,-17.22475,0,-19.85066,,,0.31187,-17.60174,0,-20.62424
0.40593,-17.32854,0,-19.84949,,,0.40593,-17.66903,0,-20.62306
0.5,-17.31566,0,-19.84831,,,0.5,-17.65864,0,-20.62189
0.62374,-17.31566,0,-19.84714,,,0.62374,-17.65864,0,-20.62071
0.7178,-17.32854,0,-19.84596,,,0.7178,-17.66903,0,-20.61954
0.81187,-17.22475,0,-19.84479,,,0.81187,-17.60174,0,-20.61836
0.90593,-17.13525,0,-19.84362,,,0.90593,-17.64013,0,-20.61719
1,-17.30456,0,-19.84244,,,1,-17.61045,0,-20.61602
0,--,0,-19.84127,,,0,--,0,-20.61484
0,-17.30448,0,-19.84009,,,0,-17.59442,0,-20.61367
0.12374,-17.30448,0,-19.83892,,,0.12374,-17.59442,0,-20.61249
0.2178,-17.13414,0,-19.83774,,,0.2178,-17.57537,0,-20.61132
0.31187,-17.22238,0,-19.83657,,,0.31187,-17.58982,0,-20.61014
0.40593,-17.32647,0,-19.83539,,,0.40593,-17.5708,0,-20.60897
0.5,-17.31507,0,-19.83422,,,0.5,-17.6037,0,-20.60779
0.62374,-17.31507,0,-19.83304,,,0.62374,-17.6037,0,-20.60662
0.7178,-17.32647,0,-19.83187,,,0.7178,-17.5708,0,-20.60544
0.81187,-17.22238,0,-19.83069,,,0.81187,-17.58982,0,-20.60427
0.90593,-17.13414,0,-19.82952,,,0.90593,-17.57537,0,-20.60309
1,-17.30448,0,-19.82834,,,1,-17.59442,0,-20.60192
0,--,0,-19.82717,,,0,--,0,-20.60074
0,-17.06173,0,-19.82599,,,0,-17.58609,0,-20.59957
0.12374,-17.06173,0,-19.82482,,,0.12374,-17.58609,0,-20.59839
0.2178,-17.12567,0,-19.82364,,,0.2178,-17.54021,0,-20.59722
0.31187,-17.21702,0,-19.82247,,,0.31187,-17.58538,0,-20.59604
0.40593,-17.22355,0,-19.82129,,,0.40593,-17.5394,0,-20.59487
0.5,-17.31294,0,-19.82012,,,0.5,-17.5118,0,-20.59369
0.62374,-17.31294,0,-19.81894,,,0.62374,-17.5118,0,-20.59252
0.7178,-17.22355,0,-19.81777,,,0.7178,-17.5394,0,-20.59134
0.81187,-17.21702,0,-19.81659,,,0.81187,-17.58538,0,-20.59017
0.90593,-17.12567,0,-19.81542,,,0.90593,-17.54021,0,-20.58899
1,-17.06173,0,-19.81424,,,1,-17.58609,0,-20.58782
0,--,0,-19.81307,,,0,--,0,-20.58664
0,-17.06034,0,-19.81189,,,0,-17.53749,0,-20.58547
0.12374,-17.06034,0,-19.81072,,,0.12374,-17.53749,0,-20.58429
0.2178,-17.0912,0,-19.80954,,,0.2178,-17.51099,0,-20.58312
0.31187,-17.21419,0,-19.80837,,,0.31187,-17.5115,0,-20.58194
0.40593,-17.22108,0,-19.80719,,,0.40593,-17.48435,0,-20.58077
0.5,-17.31218,0,-19.80602,,,0.5,-17.47787,0,-20.57959
0.62374,-17.31218,0,-19.80485,,,0.62374,-17.47787,0,-20.57842
0.7178,-17.22108,0,-19.80367,,,0.7178,-17.48435,0,-20.57724
0.81187,-17.21419,0,-19.8025,,,0.81187,-17.5115,0,-20.57607
0.90593,-17.0912,0,-19.80132,,,0.90593,-17.51099,0,-20.57489
1,-17.06034,0,-19.80015,,,1,-17.53749,0,-20.57372
0,--,0,-19.79897,,,0,--,0,-20.57254
0,-16.97198,0,-19.7978,,,0,-17.52865,0,-20.57137
0.12374,-16.97198,0,-19.79662,,,0.12374,-17.52865,0,-20.57019
0.2178,-17.08886,0,-19.79545,,,0.2178,-17.4782,0,-20.56902
0.31187,-17.11106,0,-19.79427,,,0.31187,-17.48601,0,-20.56784
0.40593,-17.21969,0,-19.7931,,,0.40593,-17.45036,0,-20.56667
0.5,-17.15256,0,-19.79192,,,0.5,-17.39673,0,-20.56549
0.62374,-17.15256,0,-19.79075,,,0.62374,-17.39673,0,-20.56432
0.7178,-17.21969,0,-19.78957,,,0.7178,-17.45036,0,-20.56314
0.81187,-17.11106,0,-19.7884,,,0.81187,-17.48601,0,-20.56197
0.90593,-17.08886,0,-19.78722,,,0.90593,-17.4782,0,-20.56079
1,-16.97198,0,-19.78605,,,1,-17.52865,0,-20.55962
0,--,0,-19.78487,,,0,--,0,-20.55844
0,-16.9719,0,-19.7837,,,0,-17.51341,0,-20.55727
0.12374,-16.9719,0,-19.78252,,,0.12374,-17.51341,0,-20.55609
0.2178,-17.08605,0,-19.78135,,,0.2178,-17.45439,0,-20.55492
0.31187,-17.10635,0,-19.78017,,,0.31187,-17.46481,0,-20.55374
0.40593,-17.21868,0,-19.779,,,0.40593,-17.42149,0,-20.55257
0.5,-17.14815,0,-19.77782,,,0.5,-17.36747,0,-20.55139
0.62374,-17.14815,0,-19.77665,,,0.62374,-17.36747,0,-20.55022
0.7178,-17.21868,0,-19.77547,,,0.7178,-17.42149,0,-20.54904
0.81187,-17.10635,0,-19.7743,,,0.81187,-17.46481,0,-20.54787
0.90593,-17.08605,0,-19.77312,,,0.90593,-17.45439,0,-20.54669
1,-16.9719,0,-19.77195,,,1,-17.51341,0,-20.54552
0,--,0,-19.77077,,,0,--,0,-20.54434
0,-16.94641,0,-19.7696,,,0,-17.37354,0,-20.54317
0.12374,-16.94641,0,-19.76842,,,0.12374,-17.37354,0,-20.54199
0.2178,-17.08295,0,-19.76725,,,0.2178,-17.43594,0,-20.54082
0.31187,-17.07035,0,-19.76608,,,0.31187,-17.42198,0,-20.53964
0.40593,-17.05879,0,-19.7649,,,0.40593,-17.39545,0,-20.53847
0.5,-17.14627,0,-19.76373,,,0.5,-17.3613,0,-20.53729
0.62374,-17.14627,0,-19.76255,,,0.62374,-17.3613,0,-20.53612
0.7178,-17.05879,0,-19.76138,,,0.7178,-17.39545,0,-20.53494
0.81187,-17.07035,0,-19.7602,,,0.81187,-17.42198,0,-20.53377
0.90593,-17.08295,0,-19.75903,,,0.90593,-17.43594,0,-20.53259
1,-16.94641,0,-19.75785,,,1,-17.37354,0,-20.53142
0,--,0,-19.75668,,,0,--,0,-20.53024
0,-16.94627,0,-19.7555,,,0,-17.35776,0,-20.52907
0.12374,-16.94627,0,-19.75433,,,0.12374,-17.35776,0,-20.52789
0.2178,-17.05169,0,-19.75315,,,0.2178,-17.42478,0,-20.52672
0.31187,-17.02129,0,-19.75198,,,0.31187,-17.38894,0,-20.52554
0.40593,-17.05237,0,-19.7508,,,0.40593,-17.36486,0,-20.52437
0.5,-17.14535,0,-19.74963,,,0.5,-17.34152,0,-20.52319
0.62374,-17.14535,0,-19.74845,,,0.62374,-17.34152,0,-20.52202
0.7178,-17.05237,0,-19.74728,,,0.7178,-17.36486,0,-20.52085
0.81187,-17.02129,0,-19.7461,,,0.81187,-17.38894,0,-20.51967
0.90593,-17.05169,0,-19.74493,,,0.90593,-17.42478,0,-20.5185
1,-16.94627,0,-19.74375,,,1,-17.35776,0,-20.51732
0,--,0,-19.74258,,,0,--,0,-20.51615
0,-16.94096,0,-19.7414,,,0,-17.33504,0,-20.51497
0.12374,-16.94096,0,-19.74023,,,0.12374,-17.33504,0,-20.5138
0.2178,-17.05019,0,-19.73905,,,0.2178,-17.39286,0,-20.51262
0.31187,-17.01941,0,-19.73788,,,0.31187,-17.31909,0,-20.51145
0.40593,-16.97149,0,-19.7367,,,0.40593,-17.29607,0,-20.51027
0.5,-16.90178,0,-19.73553,,,0.5,-17.30026,0,-20.5091
0.62374,-16.90178,0,-19.73435,,,0.62374,-17.30026,0,-20.50792
0.7178,-16.97149,0,-19.73318,,,0.7178,-17.29607,0,-20.50675
0.81187,-17.01941,0,-19.732,,,0.81187,-17.31909,0,-20.50557
0.90593,-17.05019,0,-19.73083,,,0.90593,-17.39286,0,-20.5044
1,-16.94096,0,-19.72965,,,1,-17.33504,0,-20.50322
0,--,0,-19.72848,,,0,--,0,-20.50205
0,-16.9392,0,-19.72731,,,0,-17.32552,0,-20.50087
0.12374,-16.9392,0,-19.72613,,,0.12374,-17.32552,0,-20.4997
0.2178,-16.97849,0,-19.72496,,,0.2178,-17.34709,0,-20.49852
0.31187,-16.94768,0,-19.72378,,,0.31187,-17.30905,0,-20.49735
0.40593,-16.96777,0,-19.72261,,,0.40593,-17.26467,0,-20.49617
0.5,-16.90153,0,-19.72143,,,0.5,-17.26277,0,-20.495
0.62374,-16.90153,0,-19.72026,,,0.62374,-17.26277,0,-20.49382
0.7178,-16.96777,0,-19.71908,,,0.7178,-17.26467,0,-20.49265
0.81187,-16.94768,0,-19.71791,,,0.81187,-17.30905,0,-20.49147
0.90593,-16.97849,0,-19.71673,,,0.90593,-17.34709,0,-20.4903
1,-16.9392,0,-19.71556,,,1,-17.32552,0,-20.48912
0,--,0,-19.71438,,,0,--,0,-20.48795
0,-16.93811,0,-19.71321,,,0,-17.32045,0,-20.48677
0.12374,-16.93811,0,-19.71203,,,0.12374,-17.32045,0,-20.4856
0.2178,-16.97299,0,-19.71086,,,0.2178,-17.32173,0,-20.48442
0.31187,-16.94692,0,-19.70968,,,0.31187,-17.27996,0,-20.48325
0.40593,-16.86377,0,-19.70851,,,0.40593,-17.26059,0,-20.48207
0.5,-16.89547,0,-19.70733,,,0.5,-17.22535,0,-20.4809
0.62374,-16.89547,0,-19.70616,,,0.62374,-17.22535,0,-20.47972
0.7178,-16.86377,0,-19.70498,,,0.7178,-17.26059,0,-20.47855
0.81187,-16.94692,0,-19.70381,,,0.81187,-17.27996,0,-20.47737
0.90593,-16.97299,0,-19.70263,,,0.90593,-17.32173,0,-20.4762
1,-16.93811,0,-19.70146,,,1,-17.32045,0,-20.47502
0,--,0,-19.70028,,,0,--,0,-20.47385
0,-16.93669,0,-19.69911,,,0,-17.31477,0,-20.47267
0.12374,-16.93669,0,-19.69793,,,0.12374,-17.31477,0,-20.4715
0.2178,-16.93675,0,-19.69676,,,0.2178,-17.30565,0,-20.47032
0.31187,-16.94559,0,-19.69558,,,0.31187,-17.27403,0,-20.46915
0.40593,-16.85968,0,-19.69441,,,0.40593,-17.23792,0,-20.46797
0.5,-16.89538,0,-19.69323,,,0.5,-17.20715,0,-20.4668
0.62374,-16.89538,0,-19.69206,,,0.62374,-17.20715,0,-20.46562
0.7178,-16.85968,0,-19.69088,,,0.7178,-17.23792,0,-20.46445
0.81187,-16.94559,0,-19.68971,,,0.81187,-17.27403,0,-20.46327
0.90593,-16.93675,0,-19.68854,,,0.90593,-17.30565,0,-20.4621
1,-16.93669,0,-19.68736,,,1,-17.31477,0,-20.46092
0,--,0,-19.68619,,,0,--,0,-20.45975
0,-16.93462,0,-19.68501,,,0,-17.30029,0,-20.45857
0.12374,-16.93462,0,-19.68384,,,0.12374,-17.30029,0,-20.4574
0.2178,-16.93623,0,-19.68266,,,0.2178,-17.27673,0,-20.45622
0.31187,-16.93895,0,-19.68149,,,0.31187,-17.25887,0,-20.45505
0.40593,-16.85688,0,-19.68031,,,0.40593,-17.221,0,-20.45387
0.5,-16.79296,0,-19.67914,,,0.5,-17.20437,0,-20.4527
0.62374,-16.79296,0,-19.67796,,,0.62374,-17.20437,0,-20.45152
0.7178,-16.85688,0,-19.67679,,,0.7178,-17.221,0,-20.45035
0.81187,-16.93895,0,-19.67561,,,0.81187,-17.25887,0,-20.44917
0.90593,-16.93623,0,-19.67444,,,0.90593,-17.27673,0,-20.448
1,-16.93462,0,-19.67326,,,1,-17.30029,0,-20.44682
0,--,0,-19.67209,,,0,--,0,-20.44565
0,-16.93443,0,-19.67091,,,0,-17.2977,0,-20.44447
0.12374,-16.93443,0,-19.66974,,,0.12374,-17.2977,0,-20.4433
0.2178,-16.8156,0,-19.66856,,,0.2178,-17.25281,0,-20.44212
0.31187,-16.90779,0,-19.66739,,,0.31187,-17.23068,0,-20.44095
0.40593,-16.81171,0,-19.66621,,,0.40593,-17.20407,0,-20.43977
0.5,-16.79272,0,-19.66504,,,0.5,-17.19993,0,-20.4386
0.62374,-16.79272,0,-19.66386,,,0.62374,-17.19993,0,-20.43742
0.7178,-16.81171,0,-19.66269,,,0.7178,-17.20407,0,-20.43625
0.81187,-16.90779,0,-19.66151,,,0.81187,-17.23068,0,-20.43507
0.90593,-16.8156,0,-19.66034,,,0.90593,-17.25281,0,-20.4339
1,-16.93443,0,-19.65916,,,1,-17.2977,0,-20.43272
0,--,0,-19.65799,,,0,--,0,-20.43155
0,-16.93378,0,-19.65681,,,0,-17.28361,0,-20.43037
0.12374,-16.93378,0,-19.65564,,,0.12374,-17.28361,0,-20.4292
0.2178,-16.80649,0,-19.65446,,,0.2178,-17.16709,0,-20.42802
0.31187,-16.90632,0,-19.65329,,,0.31187,-17.17934,0,-20.42685
0.40593,-16.80308,0,-19.65211,,,0.40593,-17.18524,0,-20.42568
0.5,-16.78801,0,-19.65094,,,0.5,-17.19006,0,-20.4245
0.62374,-16.78801,0,-19.64976,,,0.62374,-17.19006,0,-20.42333
0.7178,-16.80308,0,-19.64859,,,0.7178,-17.18524,0,-20.42215
0.81187,-16.90632,0,-19.64742,,,0.81187,-17.17934,0,-20.42098
0.90593,-16.80649,0,-19.64624,,,0.90593,-17.16709,0,-20.4198
1,-16.93378,0,-19.64507,,,1,-17.28361,0,-20.41863
